id,slug,full_name,first_name,middle_name,last_name,match_confidence
p16520,manalas-sali-p16520,"MANALAS, SALI M.",SALI,M.,MANALAS,unverified_with_middle_name
p16521,mattahali-tarpa-p16521,"MATTAHALI, TARPA H.",TARPA,H.,MATTAHALI,unverified_with_middle_name
p16522,maulad-doro-alicita-p16522,"MAULAD-DORO, ALICITA R.",ALICITA,R.,MAULAD-DORO,unverified_with_middle_name
p16523,moh-ali-margani-p16523,"MOH. ALI, MARGANI G.",MARGANI,G.,MOH. ALI,unverified_with_middle_name
p16524,mohammad-alnor-p16524,"MOHAMMAD, ALNOR P.",ALNOR,P.,MOHAMMAD,unverified_with_middle_name
p16525,muhajil-jerry-p16525,"MUHAJIL, JERRY H.",JERRY,H.,MUHAJIL,unverified_with_middle_name
p16526,mustapa-sali-p16526,"MUSTAPA, SALI U.",SALI,U.,MUSTAPA,unverified_with_middle_name
p16527,mutuc-romeo-p16527,"MUTUC, ROMEO SALAS",ROMEO,SALAS,MUTUC,unverified_with_middle_name
p16528,nami-jetmar-p16528,"NAMI, JETMAR D.",JETMAR,D.,NAMI,unverified_with_middle_name
p16529,nur-abdulganih-p16529,"NUR, ABDULGANIH O.",ABDULGANIH,O.,NUR,unverified_with_middle_name
p16530,nuridjan-bibina-p16530,"NURIDJAN, BIBINA A.",BIBINA,A.,NURIDJAN,unverified_with_middle_name
p16531,pamikilan-salapuddin-p16531,"PAMIKILAN, SALAPUDDIN A.",SALAPUDDIN,A.,PAMIKILAN,unverified_with_middle_name
p16532,pata-marisa-p16532,"PATA, MARISA JAAFAR",MARISA,JAAFAR,PATA,unverified_with_middle_name
p16533,putoh-adul-p16533,"PUTOH, ADUL S.",ADUL,S.,PUTOH,unverified_with_middle_name
p16534,radjilul-radong-p16534,"RADJILUL, RADONG S.",RADONG,S.,RADJILUL,unverified_with_middle_name
p16535,sali-ahadi-p16535,"SALI, AHADI H.",AHADI,H.,SALI,unverified_with_middle_name
p16536,salih-fauzia-p16536,"SALIH, FAUZIA A.",FAUZIA,A.,SALIH,unverified_with_middle_name
p16537,salih-almudzrin-p16537,"SALIH, ALMUDZRIN I.",ALMUDZRIN,I.,SALIH,unverified_with_middle_name
p16538,sangka-albasir-p16538,"SANGKA, ALBASIR SALIM",ALBASIR,SALIM,SANGKA,unverified_with_middle_name
p16539,shun-richard-pera-p16539,"SHUN, RICHARD PERA LIM",RICHARD PERA,LIM,SHUN,unverified_with_middle_name
p16540,soon-zaffrullah-p16540,"SOON, ZAFFRULLAH A.",ZAFFRULLAH,A.,SOON,unverified_with_middle_name
p16541,sta-rita-benjamin-p16541,"STA. RITA, BENJAMIN S.",BENJAMIN,S.,STA. RITA,unverified_with_middle_name
p16542,tamsilani-hj-sapie-p16542,"TAMSILANI, HJ. SAPIE B.",HJ. SAPIE,B.,TAMSILANI,unverified_with_middle_name
p16543,tan-rustom-p16543,"TAN, RUSTOM A.",RUSTOM,A.,TAN,unverified_with_middle_name
p16544,tan-edzar-p16544,"TAN, EDZAR TIBLAN",EDZAR,TIBLAN,TAN,unverified_with_middle_name
p16545,tang-nur-iyam-p16545,"TANG, NUR-IYAM T.",NUR-IYAM,T.,TANG,unverified_with_middle_name
p16546,tinggalan-komti-p16546,"TINGGALAN, KOMTI SANGGOGOT",KOMTI,SANGGOGOT,TINGGALAN,unverified_with_middle_name
p16547,usman-kibot-p16547,"USMAN, KIBOT TINGIH",KIBOT,TINGIH,USMAN,unverified_with_middle_name
p16548,velazquez-rodolfo-p16548,"VELAZQUEZ, RODOLFO M.",RODOLFO,M.,VELAZQUEZ,unverified_with_middle_name
p16549,yarrada-armendra-p16549,"YARRADA, ARMENDRA E.",ARMENDRA,E.,YARRADA,unverified_with_middle_name
p16550,abdurahman-nazif-ahmad-p16550,"ABDURAHMAN, NAZIF AHMAD B.",NAZIF AHMAD,B.,ABDURAHMAN,unverified_with_middle_name
p16551,ahaja-tiblan-p16551,"AHAJA, TIBLAN CANON",TIBLAN,CANON,AHAJA,unverified_with_middle_name
p16552,jihim-sarajul-p16552,"JIHIM, SARAJUL M.",SARAJUL,M.,JIHIM,unverified_with_middle_name
p16553,matba-hasbi-p16553,"MATBA, HASBI DURIE",HASBI,DURIE,MATBA,unverified_with_middle_name
p16554,matolo-hadja-putli-aisa-sulaiman-p16554,"MATOLO, HADJA PUTLI AISA SULAIMAN A.",HADJA PUTLI AISA SULAIMAN,A.,MATOLO,unverified_with_middle_name
p16555,omar-mustapha-p16555,"OMAR, MUSTAPHA JOE",MUSTAPHA,JOE,OMAR,unverified_with_middle_name
p16556,que-albert-p16556,"QUE, ALBERT TAN",ALBERT,TAN,QUE,unverified_with_middle_name
p16557,sahali-rejie-p16557,"SAHALI, REJIE M.",REJIE,M.,SAHALI,unverified_with_middle_name
p16558,salih-pendatun-p16558,"SALIH, PENDATUN HULA",PENDATUN,HULA,SALIH,unverified_with_middle_name
p16559,tan-nickerson-p16559,"TAN, NICKERSON L.",NICKERSON,L.,TAN,unverified_with_middle_name
p16560,jaafar-soraya-p16560,"JAAFAR, SORAYA C.",SORAYA,C.,JAAFAR,unverified_with_middle_name
p16561,sali-ismael-p16561,"SALI, ISMAEL D.",ISMAEL,D.,SALI,unverified_with_middle_name
p16562,asakil-ismael-p16562,"ASAKIL, ISMAEL J.",ISMAEL,J.,ASAKIL,unverified_with_middle_name
p16563,escandar-edan-p16563,"ESCANDAR, EDAN S.",EDAN,S.,ESCANDAR,unverified_with_middle_name
p16564,galib-bidin-p16564,"GALIB, BIDIN A.",BIDIN,A.,GALIB,unverified_with_middle_name
p16565,hamjaji-laurel-p16565,"HAMJAJI, LAUREL E.",LAUREL,E.,HAMJAJI,unverified_with_middle_name
p16566,jumdail-said-p16566,"JUMDAIL, SAID BAHARI",SAID,BAHARI,JUMDAIL,unverified_with_middle_name
p16567,kiram-abdulharik-p16567,"KIRAM, ABDULHARIK A.",ABDULHARIK,A.,KIRAM,unverified_with_middle_name
p16568,pajiji-kuyoh-p16568,"PAJIJI, KUYOH ASIH",KUYOH,ASIH,PAJIJI,unverified_with_middle_name
p16569,sali-yshmael-p16569,"SALI, YSHMAEL I.",YSHMAEL,I.,SALI,unverified_with_middle_name
p16570,sulayman-tahir-p16570,"SULAYMAN, TAHIR JULAILI",TAHIR,JULAILI,SULAYMAN,unverified_with_middle_name
p16571,tahang-abdel-nasser-p16571,"TAHANG, ABDEL NASSER M.",ABDEL NASSER,M.,TAHANG,unverified_with_middle_name
p16572,abadam-sixta-p16572,"ABADAM, SIXTA M.",SIXTA,M.,ABADAM,unverified_with_middle_name
p16573,abasta-emmanuel-p16573,"ABASTA, EMMANUEL A.",EMMANUEL,A.,ABASTA,unverified_with_middle_name
p16574,abastillas-rogelio-p16574,"ABASTILLAS, ROGELIO A.",ROGELIO,A.,ABASTILLAS,unverified_with_middle_name
p16575,abejon-artemio-p16575,"ABEJON, ARTEMIO A.",ARTEMIO,A.,ABEJON,unverified_with_middle_name
p16576,abelon-ceferino-p16576,"ABELON, CEFERINO C.",CEFERINO,C.,ABELON,unverified_with_middle_name
p16577,abinsay-dionisio-p16577,"ABINSAY, DIONISIO F.",DIONISIO,F.,ABINSAY,unverified_with_middle_name
p16578,acupan-melchor-p16578,"ACUPAN, MELCHOR P.",MELCHOR,P.,ACUPAN,unverified_with_middle_name
p16579,alba-eric-p16579,"ALBA, ERIC SANTOS",ERIC,SANTOS,ALBA,unverified_with_middle_name
p16580,almario-adoracion-p16580,"ALMARIO, ADORACION M.",ADORACION,M.,ALMARIO,unverified_with_middle_name
p16581,amog-rogelio-p16581,"AMOG, ROGELIO LIZADA",ROGELIO,LIZADA,AMOG,unverified_with_middle_name
p16582,andrada-angelina-p16582,"ANDRADA, ANGELINA B.",ANGELINA,B.,ANDRADA,unverified_with_middle_name
p16583,apostol-ronaldo-p16583,"APOSTOL, RONALDO FIDEL",RONALDO,FIDEL,APOSTOL,unverified_with_middle_name
p16584,apoyan-leonardo-p16584,"APOYAN, LEONARDO A.",LEONARDO,A.,APOYAN,unverified_with_middle_name
p16585,aquino-anselmo-p16585,"AQUINO, ANSELMO ADAMOS",ANSELMO,ADAMOS,AQUINO,unverified_with_middle_name
p16586,aranda-felixfifacion-p16586,"ARANDA, FELIXFIFACION FULINARA",FELIXFIFACION,FULINARA,ARANDA,unverified_with_middle_name
p16587,aratea-imelda-p16587,"ARATEA, IMELDA BELTRAN",IMELDA,BELTRAN,ARATEA,unverified_with_middle_name
p16588,arinduque-sixto-p16588,"ARINDUQUE, SIXTO F.",SIXTO,F.,ARINDUQUE,unverified_with_middle_name
p16589,armada-reynaldo-p16589,"ARMADA, REYNALDO G.",REYNALDO,G.,ARMADA,unverified_with_middle_name
p16590,asuncion-diosdado-jr-p16590,"ASUNCION, DIOSDADO JR. EDAÑO",DIOSDADO JR.,EDAÑO,ASUNCION,unverified_with_middle_name
p16591,asuncion-bella-p16591,"ASUNCION, BELLA P.",BELLA,P.,ASUNCION,unverified_with_middle_name
p16592,atienza-noel-p16592,"ATIENZA, NOEL YABUT",NOEL,YABUT,ATIENZA,unverified_with_middle_name
p16593,atrero-robert-p16593,"ATRERO, ROBERT F.",ROBERT,F.,ATRERO,unverified_with_middle_name
p16594,ballesteros-danilo-p16594,"BALLESTEROS, DANILO MAS",DANILO,MAS,BALLESTEROS,unverified_with_middle_name
p16595,basa-mely-p16595,"BASA, MELY BLANCO",MELY,BLANCO,BASA,unverified_with_middle_name
p16596,basa-usaffe-p16596,"BASA, USAFFE S.",USAFFE,S.,BASA,unverified_with_middle_name
p16597,bautista-evelyn-p16597,"BAUTISTA, EVELYN Z.",EVELYN,Z.,BAUTISTA,unverified_with_middle_name
p16598,bejasa-roberto-p16598,"BEJASA, ROBERTO MINAS",ROBERTO,MINAS,BEJASA,unverified_with_middle_name
p16599,bombita-rodolfo-p16599,"BOMBITA, RODOLFO B.",RODOLFO,B.,BOMBITA,unverified_with_middle_name
p16600,bringas-leo-p16600,"BRINGAS, LEO FELIX",LEO,FELIX,BRINGAS,unverified_with_middle_name
p16601,cabiles-antonio-jr-p16601,"CABILES, ANTONIO JR. M.",ANTONIO JR.,M.,CABILES,unverified_with_middle_name
p16602,calaycay-elfred-p16602,"CALAYCAY, ELFRED R.",ELFRED,R.,CALAYCAY,unverified_with_middle_name
p16603,calicdan-aurora-p16603,"CALICDAN, AURORA A.",AURORA,A.,CALICDAN,unverified_with_middle_name
p16604,calimlim-deogracias-p16604,"CALIMLIM, DEOGRACIAS P.",DEOGRACIAS,P.,CALIMLIM,unverified_with_middle_name
p16605,canlas-irene-p16605,"CANLAS, IRENE DOMINGO",IRENE,DOMINGO,CANLAS,unverified_with_middle_name
p16606,cantil-roberto-p16606,"CANTIL, ROBERTO MANGLICMOT",ROBERTO,MANGLICMOT,CANTIL,unverified_with_middle_name
p16607,capuno-francisco-p16607,"CAPUNO, FRANCISCO M.",FRANCISCO,M.,CAPUNO,unverified_with_middle_name
p16608,catolico-john-p16608,"CATOLICO, JOHN T.",JOHN,T.,CATOLICO,unverified_with_middle_name
p16609,clarin-enrique-p16609,"CLARIN, ENRIQUE COLLADO",ENRIQUE,COLLADO,CLARIN,unverified_with_middle_name
p16610,corpuz-honofre-p16610,"CORPUZ, HONOFRE FLORES",HONOFRE,FLORES,CORPUZ,unverified_with_middle_name
p16611,cruz-resurreccion-p16611,"CRUZ, RESURRECCION G.",RESURRECCION,G.,CRUZ,unverified_with_middle_name
p16612,del-rosario-teodoro-p16612,"DEL ROSARIO, TEODORO D.",TEODORO,D.,DEL ROSARIO,unverified_with_middle_name
p16613,del-rosario-andres-p16613,"DEL ROSARIO, ANDRES A.",ANDRES,A.,DEL ROSARIO,unverified_with_middle_name
p16614,dela-cruz-reynaldo-p16614,"DELA CRUZ, REYNALDO S.",REYNALDO,S.,DELA CRUZ,unverified_with_middle_name
p16615,dela-llana-honorio-p16615,"DELA LLANA, HONORIO H.",HONORIO,H.,DELA LLANA,unverified_with_middle_name
p16616,delgado-pedro-sr-p16616,"DELGADO, PEDRO SR. FELICITAS",PEDRO SR.,FELICITAS,DELGADO,unverified_with_middle_name
p16617,deveraturda-juan-iii-p16617,"DEVERATURDA, JUAN III RAMIREZ",JUAN III,RAMIREZ,DEVERATURDA,unverified_with_middle_name
p16618,dumlao-felipina-p16618,"DUMLAO, FELIPINA L.",FELIPINA,L.,DUMLAO,unverified_with_middle_name
p16619,ebido-casimiro-jr-p16619,"EBIDO, CASIMIRO JR. KALUGDAN",CASIMIRO JR.,KALUGDAN,EBIDO,unverified_with_middle_name
p16620,ebilane-virginia-p16620,"EBILANE, VIRGINIA ENCIO",VIRGINIA,ENCIO,EBILANE,unverified_with_middle_name
p16621,ebuen-jury-p16621,"EBUEN, JURY HERMOGINO",JURY,HERMOGINO,EBUEN,unverified_with_middle_name
p16622,echon-vicente-jr-p16622,"ECHON, VICENTE JR. VILLASAN",VICENTE JR.,VILLASAN,ECHON,unverified_with_middle_name
p16623,eclarinal-rogelio-p16623,"ECLARINAL, ROGELIO E.",ROGELIO,E.,ECLARINAL,unverified_with_middle_name
p16624,eclevia-mario-p16624,"ECLEVIA, MARIO C.",MARIO,C.,ECLEVIA,unverified_with_middle_name
p16625,elane-gregorio-p16625,"ELANE, GREGORIO M.",GREGORIO,M.,ELANE,unverified_with_middle_name
p16626,fallorina-romeo-p16626,"FALLORINA, ROMEO SAGUN",ROMEO,SAGUN,FALLORINA,unverified_with_middle_name
p16627,felarca-cecilia-p16627,"FELARCA, CECILIA D.",CECILIA,D.,FELARCA,unverified_with_middle_name
p16628,felarca-jose-benedicto-p16628,"FELARCA, JOSE BENEDICTO D.C.",JOSE BENEDICTO,D.C.,FELARCA,unverified_with_middle_name
p16629,figuerrez-fred-p16629,"FIGUERREZ, FRED ACERA",FRED,ACERA,FIGUERREZ,unverified_with_middle_name
p16630,fonceca-zoraida-p16630,"FONCECA, ZORAIDA P.",ZORAIDA,P.,FONCECA,unverified_with_middle_name
p16631,fontelera-marietta-p16631,"FONTELERA, MARIETTA B.",MARIETTA,B.,FONTELERA,unverified_with_middle_name
p16632,fontelera-danilo-p16632,"FONTELERA, DANILO SORALBO",DANILO,SORALBO,FONTELERA,unverified_with_middle_name
p16633,francia-sergio-sr-p16633,"FRANCIA, SERGIO SR. F.",SERGIO SR.,F.,FRANCIA,unverified_with_middle_name
p16634,gaduang-ruben-p16634,"GADUANG, RUBEN G.",RUBEN,G.,GADUANG,unverified_with_middle_name
p16635,garcia-odon-p16635,"GARCIA, ODON ARLANTICO",ODON,ARLANTICO,GARCIA,unverified_with_middle_name
p16636,gelacio-augusto-p16636,"GELACIO, AUGUSTO FONTELA",AUGUSTO,FONTELA,GELACIO,unverified_with_middle_name
p16637,gonzalels-leonardo-jr-p16637,"GONZALELS, LEONARDO JR. L.",LEONARDO JR.,L.,GONZALELS,unverified_with_middle_name
p16638,hermoso-gilbert-p16638,"HERMOSO, GILBERT AUSTRIA",GILBERT,AUSTRIA,HERMOSO,unverified_with_middle_name
p16639,huerta-hermogenes-p16639,"HUERTA, HERMOGENES D.",HERMOGENES,D.,HUERTA,unverified_with_middle_name
p16640,inocencio-alfredo-p16640,"INOCENCIO, ALFREDO D.",ALFREDO,D.,INOCENCIO,unverified_with_middle_name
p16641,ladringan-alden-p16641,"LADRINGAN, ALDEN ARCALA",ALDEN,ARCALA,LADRINGAN,unverified_with_middle_name
p16642,lim-mor-p16642,"LIM, MOR ONGKIKO",MOR,ONGKIKO,LIM,unverified_with_middle_name
p16643,managan-oscar-p16643,"MANAGAN, OSCAR P.",OSCAR,P.,MANAGAN,unverified_with_middle_name
p16644,manglicmot-gregorio-p16644,"MANGLICMOT, GREGORIO A.",GREGORIO,A.,MANGLICMOT,unverified_with_middle_name
p16645,mangosing-rico-p16645,"MANGOSING, RICO MANZANO",RICO,MANZANO,MANGOSING,unverified_with_middle_name
p16646,manzo-nick-p16646,"MANZO, NICK LAO",NICK,LAO,MANZO,unverified_with_middle_name
p16647,mas-manuel-p16647,"MAS, MANUEL M.",MANUEL,M.,MAS,unverified_with_middle_name
p16648,mata-irwin-p16648,"MATA, IRWIN EVANGELISTA",IRWIN,EVANGELISTA,MATA,unverified_with_middle_name
p16649,mauricio-arsenio-jr-p16649,"MAURICIO, ARSENIO JR. AGAPIN",ARSENIO JR.,AGAPIN,MAURICIO,unverified_with_middle_name
p16650,maybituin-menandro-p16650,"MAYBITUIN, MENANDRO MALONG",MENANDRO,MALONG,MAYBITUIN,unverified_with_middle_name
p16651,mayola-nelson-p16651,"MAYOLA, NELSON ELBANCOL",NELSON,ELBANCOL,MAYOLA,unverified_with_middle_name
p16652,mayor-zenaida-p16652,"MAYOR, ZENAIDA MARQUEZ",ZENAIDA,MARQUEZ,MAYOR,unverified_with_middle_name
p16653,millado-roberto-p16653,"MILLADO, ROBERTO MILLAN",ROBERTO,MILLAN,MILLADO,unverified_with_middle_name
p16654,monsalud-heliodoro-p16654,"MONSALUD, HELIODORO M.",HELIODORO,M.,MONSALUD,unverified_with_middle_name
p16655,montalla-sisinio-p16655,"MONTALLA, SISINIO A.",SISINIO,A.,MONTALLA,unverified_with_middle_name
p16656,moralejo-artemio-p16656,"MORALEJO, ARTEMIO EBUENCGA",ARTEMIO,EBUENCGA,MORALEJO,unverified_with_middle_name
p16657,nacin-manuel-p16657,"NACIN, MANUEL D.",MANUEL,D.,NACIN,unverified_with_middle_name
p16658,navarro-raymundo-p16658,"NAVARRO, RAYMUNDO V.",RAYMUNDO,V.,NAVARRO,unverified_with_middle_name
p16659,navarro-alfonso-p16659,"NAVARRO, ALFONSO F.",ALFONSO,F.,NAVARRO,unverified_with_middle_name
p16660,obispo-mateo-p16660,"OBISPO, MATEO DAGUN",MATEO,DAGUN,OBISPO,unverified_with_middle_name
p16661,oco-pedro-p16661,"OCO, PEDRO B.",PEDRO,B.,OCO,unverified_with_middle_name
p16662,padilla-efren-p16662,"PADILLA, EFREN MAYOR",EFREN,MAYOR,PADILLA,unverified_with_middle_name
p16663,pampo-virginia-p16663,"PAMPO, VIRGINIA M.",VIRGINIA,M.,PAMPO,unverified_with_middle_name
p16664,panes-joseph-p16664,"PANES, JOSEPH E.",JOSEPH,E.,PANES,unverified_with_middle_name
p16665,pantaleon-eric-joseph-p16665,"PANTALEON, ERIC JOSEPH B.",ERIC JOSEPH,B.,PANTALEON,unverified_with_middle_name
p16666,paulino-rolen-p16666,"PAULINO, ROLEN C.",ROLEN,C.,PAULINO,unverified_with_middle_name
p16667,piano-edwin-p16667,"PIANO, EDWIN JADULCO",EDWIN,JADULCO,PIANO,unverified_with_middle_name
p16668,posadas-alfonso-p16668,"POSADAS, ALFONSO F.",ALFONSO,F.,POSADAS,unverified_with_middle_name
p16669,ragadio-rizalino-p16669,"RAGADIO, RIZALINO F.",RIZALINO,F.,RAGADIO,unverified_with_middle_name
p16670,recella-eduardo-jr-p16670,"RECELLA, EDUARDO JR. L.",EDUARDO JR.,L.,RECELLA,unverified_with_middle_name
p16671,reglos-virginia-p16671,"REGLOS, VIRGINIA C.",VIRGINIA,C.,REGLOS,unverified_with_middle_name
p16672,reguindin-eduardo-jr-p16672,"REGUINDIN, EDUARDO JR. J.",EDUARDO JR.,J.,REGUINDIN,unverified_with_middle_name
p16673,rodriguez-cecilia-p16673,"RODRIGUEZ, CECILIA FABILINIA",CECILIA,FABILINIA,RODRIGUEZ,unverified_with_middle_name
p16674,romano-onesimo-p16674,"ROMANO, ONESIMO O.",ONESIMO,O.,ROMANO,unverified_with_middle_name
p16675,ronquillo-teofillo-p16675,"RONQUILLO, TEOFILLO P.",TEOFILLO,P.,RONQUILLO,unverified_with_middle_name
p16676,ruelos-mariano-jr-p16676,"RUELOS, MARIANO JR. F.",MARIANO JR.,F.,RUELOS,unverified_with_middle_name
p16677,soria-elvis-p16677,"SORIA, ELVIS RAGADIO",ELVIS,RAGADIO,SORIA,unverified_with_middle_name
p16678,tabligan-luis-p16678,"TABLIGAN, LUIS A.",LUIS,A.,TABLIGAN,unverified_with_middle_name
p16679,tomas-sharon-rose-p16679,"TOMAS, SHARON ROSE D.",SHARON ROSE,D.,TOMAS,unverified_with_middle_name
p16680,uy-henry-p16680,"UY, HENRY MANZANO",HENRY,MANZANO,UY,unverified_with_middle_name
p16681,velasco-celsa-p16681,"VELASCO, CELSA WILLIAMS",CELSA,WILLIAMS,VELASCO,unverified_with_middle_name
p16682,villanueva-nick-p16682,"VILLANUEVA, NICK C.",NICK,C.,VILLANUEVA,unverified_with_middle_name
p16683,viloria-resty-p16683,"VILORIA, RESTY DOMINGO",RESTY,DOMINGO,VILORIA,unverified_with_middle_name
p16684,yambao-sionito-p16684,"YAMBAO, SIONITO C.",SIONITO,C.,YAMBAO,unverified_with_middle_name
p16685,yutuc-rodel-p16685,"YUTUC, RODEL S.",RODEL,S.,YUTUC,unverified_with_middle_name
p16686,magsaysay-vicente-p16686,"MAGSAYSAY, VICENTE P.",VICENTE,P.,MAGSAYSAY,unverified_with_middle_name
p16687,abille-edilberto-p16687,"ABILLE, EDILBERTO AMAGNA",EDILBERTO,AMAGNA,ABILLE,unverified_with_middle_name
p16688,barrera-henry-p16688,"BARRERA, HENRY E.",HENRY,E.,BARRERA,unverified_with_middle_name
p16689,billman-wilma-p16689,"BILLMAN, WILMA DALIT",WILMA,DALIT,BILLMAN,unverified_with_middle_name
p16690,edora-jessu-p16690,"EDORA, JESSU ESTELLA",JESSU,ESTELLA,EDORA,unverified_with_middle_name
p16691,fernandez-lydia-p16691,"FERNANDEZ, LYDIA A.",LYDIA,A.,FERNANDEZ,unverified_with_middle_name
p16692,gordon-katherine-p16692,"GORDON, KATHERINE H.",KATHERINE,H.,GORDON,unverified_with_middle_name
p16693,guatlo-milagros-p16693,"GUATLO, MILAGROS ARAÑA",MILAGROS,ARAÑA,GUATLO,unverified_with_middle_name
p16694,khonghun-jeffrey-p16694,"KHONGHUN, JEFFREY D.",JEFFREY,D.,KHONGHUN,unverified_with_middle_name
p16695,lim-william-p16695,"LIM, WILLIAM TAN",WILLIAM,TAN,LIM,unverified_with_middle_name
p16696,lonzanida-romeo-p16696,"LONZANIDA, ROMEO DUMLAO",ROMEO,DUMLAO,LONZANIDA,unverified_with_middle_name
p16697,marty-consolacion-p16697,"MARTY, CONSOLACION MONTEVIRGEN",CONSOLACION,MONTEVIRGEN,MARTY,unverified_with_middle_name
p16698,mendigorin-jesse-p16698,"MENDIGORIN, JESSE ARVIZO",JESSE,ARVIZO,MENDIGORIN,unverified_with_middle_name
p16699,palmoleras-danilo-p16699,"PALMOLERAS, DANILO U.",DANILO,U.,PALMOLERAS,unverified_with_middle_name
p16700,yap-rogelio-p16700,"YAP, ROGELIO BARRETTO",ROGELIO,BARRETTO,YAP,unverified_with_middle_name
p16701,gordon-james-jr-p16701,"GORDON, JAMES JR. JUICO",JAMES JR.,JUICO,GORDON,unverified_with_middle_name
p16702,torres-ruben-p16702,"TORRES, RUBEN D.",RUBEN,D.,TORRES,unverified_with_middle_name
p16703,abasta-sancho-jr-p16703,"ABASTA, SANCHO JR. A.",SANCHO JR.,A.,ABASTA,unverified_with_middle_name
p16704,ablola-samuel-p16704,"ABLOLA, SAMUEL DOMIL",SAMUEL,DOMIL,ABLOLA,unverified_with_middle_name
p16705,deloso-jury-p16705,"DELOSO, JURY ELAMPARO",JURY,ELAMPARO,DELOSO,unverified_with_middle_name
p16706,edquilang-rufo-p16706,"EDQUILANG, RUFO E.",RUFO,E.,EDQUILANG,unverified_with_middle_name
p16707,elamparo-porfirio-p16707,"ELAMPARO, PORFIRIO F.",PORFIRIO,F.,ELAMPARO,unverified_with_middle_name
p16708,felarca-wilfredo-p16708,"FELARCA, WILFREDO V.",WILFREDO,V.,FELARCA,unverified_with_middle_name
p16709,gutierrez-jose-sr-p16709,"GUTIERREZ, JOSE SR. D.",JOSE SR.,D.,GUTIERREZ,unverified_with_middle_name
p16710,montefalcon-genaro-p16710,"MONTEFALCON, GENARO NAVARRO",GENARO,NAVARRO,MONTEFALCON,unverified_with_middle_name
p16711,pablo-rizalino-jr-p16711,"PABLO, RIZALINO JR. F.",RIZALINO JR.,F.,PABLO,unverified_with_middle_name
p16712,paradeza-erodito-p16712,"PARADEZA, ERODITO A.",ERODITO,A.,PARADEZA,unverified_with_middle_name
p16713,lacbain-ramon-ii-p16713,"LACBAIN, RAMON II G.",RAMON II,G.,LACBAIN,unverified_with_middle_name
p16714,amog-generoso-p16714,"AMOG, GENEROSO FALLORINA",GENEROSO,FALLORINA,AMOG,unverified_with_middle_name
p16715,cajudo-cynthia-p16715,"CAJUDO, CYNTHIA GREGORIO",CYNTHIA,GREGORIO,CAJUDO,unverified_with_middle_name
p16716,dimaculangan-pepito-p16716,"DIMACULANGAN, PEPITO DELOS REYES",PEPITO,DELOS REYES,DIMACULANGAN,unverified_with_middle_name
p16717,ditona-thelma-p16717,"DITONA, THELMA D.",THELMA,D.,DITONA,unverified_with_middle_name
p16718,dominguez-jose-angelo-p16718,"DOMINGUEZ, JOSE ANGELO M.",JOSE ANGELO,M.,DOMINGUEZ,unverified_with_middle_name
p16719,edquilang-sergio-adriano-p16719,"EDQUILANG, SERGIO ADRIANO R.",SERGIO ADRIANO,R.,EDQUILANG,unverified_with_middle_name
p16720,fari-as-wendell-p16720,"FARIÑAS, WENDELL R.",WENDELL,R.,FARIÑAS,unverified_with_middle_name
p16721,fontimayor-amor-p16721,"FONTIMAYOR, AMOR ELEFANTE",AMOR,ELEFANTE,FONTIMAYOR,unverified_with_middle_name
p16722,gonzales-arsenia-p16722,"GONZALES, ARSENIA R.",ARSENIA,R.,GONZALES,unverified_with_middle_name
p16723,labio-manuel-p16723,"LABIO, MANUEL D.",MANUEL,D.,LABIO,unverified_with_middle_name
p16724,maniago-miguel-jr-p16724,"MANIAGO, MIGUEL JR. MISOLES",MIGUEL JR.,MISOLES,MANIAGO,unverified_with_middle_name
p16725,rogadio-lugil-p16725,"ROGADIO, LUGIL S.",LUGIL,S.,ROGADIO,unverified_with_middle_name
p16726,simbol-lauro-p16726,"SIMBOL, LAURO BALUYOT",LAURO,BALUYOT,SIMBOL,unverified_with_middle_name
p16727,villalobos-irineo-p16727,"VILLALOBOS, IRINEO D.",IRINEO,D.,VILLALOBOS,unverified_with_middle_name
p16728,acaylar-sean-p16728,"ACAYLAR, SEAN A.",SEAN,A.,ACAYLAR,unverified_with_middle_name
p16729,ageas-prudencio-p16729,"AGEAS, PRUDENCIO A.",PRUDENCIO,A.,AGEAS,unverified_with_middle_name
p16730,aguaviva-marilou-p16730,"AGUAVIVA, MARILOU LUSDOC",MARILOU,LUSDOC,AGUAVIVA,unverified_with_middle_name
p16731,agum-rogelio-p16731,"AGUM, ROGELIO ACEBEDO",ROGELIO,ACEBEDO,AGUM,unverified_with_middle_name
p16732,akib-jerand-p16732,"AKIB, JERAND ALVAREZ",JERAND,ALVAREZ,AKIB,unverified_with_middle_name
p16733,alcorin-paterno-sr-p16733,"ALCORIN, PATERNO SR. P.",PATERNO SR.,P.,ALCORIN,unverified_with_middle_name
p16734,ama-hja-nur-aisha-p16734,"AMA, HJA. NUR-AISHA P.",HJA. NUR-AISHA,P.,AMA,unverified_with_middle_name
p16735,amahan-benjamin-p16735,"AMAHAN, BENJAMIN V.",BENJAMIN,V.,AMAHAN,unverified_with_middle_name
p16736,amistas-elenito-p16736,"AMISTAS, ELENITO D.",ELENITO,D.,AMISTAS,unverified_with_middle_name
p16737,andilab-epie-p16737,"ANDILAB, EPIE P.",EPIE,P.,ANDILAB,unverified_with_middle_name
p16738,angeles-senen-p16738,"ANGELES, SENEN OLVIS",SENEN,OLVIS,ANGELES,unverified_with_middle_name
